,weeks,song_name,artist_name,url_avg,et_url_avg,display_url_avg,hashtag_avg,et_hashtag_avg,avg_followers,avg_friends,avg_listed,sum_trunc,sum_http,avg_tokens,avg_char,avg_senti,avg_emoji_count,tweets_count
1385,12.0,Diamonds,CJ,1.0,0.0,1.0,0.0,0.0,755.0,868.0,8.0,1,1,24.0,139.0,0.7469000220298767,1.0,1
1386,6.0,Dreams,Rod Wave,1.0,0.0,1.0,0.0,0.0,405.0,1783.0,4.0,0,1,15.0,88.0,0.4018999934196472,0.0,1
1387,7.0,Shut Up,Tory Lanez,0.0,0.0,0.0,0.0,0.0,38.0,40.0,0.0,0,0,14.0,74.0,-0.6248999834060669,0.0,1
1388,3.0,Like That,Bryson Tiller,0.0,0.0,0.0,0.0,0.0,1278.0,896.0,4.0,0,0,17.0,80.0,0.3612000048160553,0.0,1
1389,4.0,The Plan,Travis Scott,1.0,0.0,1.0,0.0,0.0,165.0,118.0,0.0,0,1,20.0,105.0,0.0,0.0,1
1390,5.0,Canceled,BLACKPINK,0.0,0.0,0.0,2.0,0.0,808.0,461.0,2.0,0,0,18.0,136.0,0.5974000096321106,0.0,1
1391,1.0,Greece,DJ Khaled Featuring Drake,1.0,0.0,1.0,1.0,3.0,1399.0,4998.0,0.0,1,1,24.0,140.0,-0.7268999814987183,4.0,1
1392,9.0,Years Go By,,0.0,0.0,0.0,0.0,0.0,9.0,95.0,0.0,0,0,22.0,125.0,-0.29420000314712524,0.0,1
1393,2.0,Expensive,Megan Thee Stallion,0.0,0.0,0.0,0.0,0.0,1386.0,495.0,24.0,0,1,24.0,129.0,0.0,0.0,1
1394,6.0,Ice Cream,BLACKPINK,0.1400523560209424,0.01963350785340314,0.1400523560209424,0.156195462478185,0.02181500872600349,1283.660122164049,599.7853403141361,7.430628272251309,58,513,22.9934554973822,138.72425828970333,0.20343089041448023,0.30497382198952877,2292
1395,6.0,21,BTS,0.09023941068139964,0.0013812154696132596,0.09023941068139964,0.5773480662983426,0.016114180478821363,746.5055248618785,740.6731123388582,4.653314917127072,23,303,21.92265193370166,133.42955801104972,0.4037816848633313,1.4341620626151013,2172
1396,5.0,,Miley Cyrus,0.11152788197049263,0.010502625656414103,0.11152788197049263,0.10227556889222306,0.024006001500375095,6649.6384096024,1055.8427106776694,35.83720930232558,138,2342,17.982995748937235,105.94073518379595,0.1581210054449735,0.2483120780195049,3999
1397,6.0,,Big Sean,0.20781426953567383,0.039071347678369193,0.20781426953567383,0.3346545866364666,0.10419026047565119,2748.911098527746,1468.681200453001,20.834088335220837,99,597,20.44280860702152,111.67440543601359,-0.014862288926577243,0.362400906002265,1766
1398,7.0,Roses,,0.22740524781341107,0.02040816326530612,0.22740524781341107,0.48104956268221577,0.02040816326530612,3206.393586005831,1261.396501457726,24.927113702623906,36,142,18.629737609329446,112.02915451895043,0.19879533457311832,0.6822157434402333,343
1399,2.0,,Taylor Swift,0.1002261262828318,0.005844494694729518,0.1002261262828318,0.24539919986084535,0.01078448425813185,3792.5223517133413,1047.3185597495217,20.093720647069055,1148,13129,18.273230126978603,109.03569316402853,0.30311890575472816,0.43179683423204035,28745
1400,4.0,pov,,0.31988472622478387,0.04610951008645533,0.31988472622478387,0.4697406340057637,0.16714697406340057,1702.1815561959654,1161.193083573487,19.080691642651296,48,224,19.256484149855908,114.37463976945244,0.10337925067853172,0.6340057636887608,347
1401,3.0,Toosie Slide,,0.003246753246753247,0.0,0.003246753246753247,0.0,0.0,985.1590909090909,837.0649350649351,6.055194805194805,0,1,32.86038961038961,157.4512987012987,-8.37662366110009e-05,0.0,308
1402,10.0,,Don Toliver,0.14260249554367202,0.030303030303030304,0.14260249554367202,0.1140819964349376,0.0659536541889483,1785.463458110517,898.7326203208556,7.190730837789661,20,244,12.270944741532977,72.16934046345811,0.03816916187976133,0.3868092691622103,561
1403,0.0,Something Special,,0.04276315789473684,0.01644736842105263,0.04276315789473684,0.14144736842105263,0.03289473684210526,521.4703947368421,676.8157894736842,3.8223684210526314,11,24,20.8125,138.29276315789474,0.512030238751322,4.7993421052631575,304
1404,10.0,,Jameson Rodgers,0.46153846153846156,0.0,0.46153846153846156,1.2307692307692308,0.0,477.61538461538464,584.0769230769231,9.0,0,6,11.923076923076923,83.23076923076923,0.050853845018606916,0.0,13
1405,8.0,Sofia,,0.3024193548387097,0.03024193548387097,0.3024193548387097,0.3709677419354839,0.06653225806451613,1444.1875,1132.8407258064517,19.530241935483872,39,251,17.85483870967742,114.67338709677419,0.16852399510061067,0.8629032258064516,496
1406,8.0,Runnin,BLACKPINK,0.0053475935828877,0.0,0.0053475935828877,0.017825311942959002,0.0,1651.74688057041,627.6042780748663,6.160427807486631,2,3,22.299465240641712,140.1301247771836,0.02153190704802991,0.017825311942959002,561
1407,1.0,ily,BLACKPINK X Selena Gomez,0.0,0.0,0.0,0.0,0.0,292.0869565217391,439.7826086956522,0.4782608695652174,0,18,21.782608695652176,140.0,0.20229999721050262,0.0,23
1408,12.0,Ain't Always The Cowboy,Jon Pardi,1.0,0.0,1.0,0.0,0.0,1255.0,3172.6666666666665,1.0,0,3,20.333333333333332,111.66666666666667,0.3116333285967509,1.0,3
1409,10.0,We Paid,,0.36363636363636365,0.0,0.36363636363636365,0.18181818181818182,0.2727272727272727,638.7272727272727,597.8181818181819,1.3636363636363635,2,4,19.454545454545453,103.9090909090909,-0.10224545137448744,0.18181818181818182,11
1410,9.0,Off The Table,,0.20614035087719298,0.0,0.20614035087719298,0.008771929824561403,0.015350877192982455,1854.2280701754387,1113.8706140350878,13.953947368421053,51,156,18.035087719298247,96.2719298245614,0.23264100868050663,0.25219298245614036,456
1411,7.0,For The Night,Pop Smoke,0.0,0.0,0.0,0.0,0.0,1742.0,1560.5,12.5,0,0,25.5,140.0,-0.5673500001430511,0.0,2
1412,6.0,ily,Shawn Mendes,0.02631578947368421,0.0,0.02631578947368421,0.07894736842105263,0.0,1015.1578947368421,869.7894736842105,14.026315789473685,0,38,20.94736842105263,139.8684210526316,0.012997368448658994,0.0,38
1413,4.0,Done,Drake,0.0,0.0,0.0,0.0,0.0,467.0833333333333,622.0,3.6666666666666665,0,8,14.75,87.66666666666667,0.17261666556199393,1.0,12
1414,2.0,The Woo,Pop Smoke,1.2,0.6,1.2,3.2,2.8,1889.8,620.4,61.8,2,5,20.6,132.8,0.548740005493164,0.0,5
1415,13.0,Conversations,,0.3333333333333333,0.030303030303030304,0.3333333333333333,0.2727272727272727,0.06060606060606061,3000.151515151515,1955.4545454545455,31.818181818181817,10,13,20.333333333333332,128.03030303030303,0.17454242503101175,0.42424242424242425,33
1416,7.0,Ice Cream,BLACKPINK X Selena Gomez,0.0,0.0,0.0,0.0,0.0,312.25,358.484375,0.375,0,17,26.25,142.5,0.5092999935150146,0.0,64
1417,6.0,Golden,Taylor Swift,0.0,0.0,0.0,0.0,0.0,1889.0,1887.0,60.0,0,0,12.0,66.0,0.29600000381469727,0.0,1
1418,2.0,The Code,,0.3333333333333333,0.05555555555555555,0.3333333333333333,0.1111111111111111,0.05555555555555555,838.6666666666666,996.1666666666666,18.72222222222222,3,5,21.5,120.22222222222223,0.11836110883288914,0.16666666666666666,18
1419,7.0,24,Michael Jackson,0.6,0.4,0.6,0.0,0.8,1787.2,1299.8,20.4,2,2,22.0,124.0,0.29192001223564146,0.0,5
1420,11.0,Dreams,Juice WRLD,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,388.09090909090907,393.6818181818182,1.8181818181818181,0,10,24.318181818181817,134.72727272727272,0.2729045457460664,1.3636363636363635,22
1421,3.0,Kacey Talk,YoungBoy Never Broke Again,1.5,1.5,1.5,0.0,0.0,3503.5,2223.5,7.0,2,2,24.0,138.5,0.7032999992370605,0.0,2
1422,8.0,Stuck With U,Ariana Grande,0.0,0.0,0.0,0.0,0.0,949.5,820.5,18.5,0,0,23.0,144.0,-0.25,0.0,2
1423,11.0,24,Michael Jackson,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,432.0,1108.1666666666667,6.5,1,2,24.166666666666668,139.83333333333334,0.6688333402077357,0.5,6
1424,1.0,ily,Zayn,0.05263157894736842,0.05263157894736842,0.05263157894736842,2.0,0.15789473684210525,994.6315789473684,830.0,2.3684210526315788,1,8,17.263157894736842,127.42105263157895,0.48816841605462524,0.5789473684210527,19
1425,8.0,Got It On Me,Pop Smoke,1.0,0.0,1.0,5.0,0.0,31.0,210.0,0.0,0,1,16.0,121.0,0.0,0.0,1
1426,8.0,Nasty,Taylor Swift,0.0,0.0,0.0,0.0,0.0,597.0,372.5,1.25,0,0,24.25,132.25,0.8734749853610992,0.0,4
1427,9.0,Expensive,The Weeknd,0.0,0.0,0.0,0.0,0.0,1307.0,459.0,15.0,0,0,7.0,48.0,0.0,0.0,1
1428,13.0,Always Forever,,0.5,0.0,0.5,0.0,0.0,624.5,527.5,1.0,1,1,20.0,104.5,0.3298499882221222,1.0,2
1429,7.0,You Got It,VEDO,0.375,0.0,0.375,0.5,0.0,1967.375,943.625,8.75,0,4,13.875,80.0,0.1435375064611435,1.125,8
1430,2.0,If The World Was Ending,,0.38461538461538464,0.0,0.38461538461538464,0.0,0.0,1038.8461538461538,537.6153846153846,6.3076923076923075,3,7,20.692307692307693,110.61538461538461,0.18975384991902572,0.3076923076923077,13
1431,12.0,Circles,Miley Cyrus,0.0,0.0,0.0,0.0,0.0,492.0,734.0,0.0,0,0,11.0,58.0,-0.628000020980835,0.0,1
1432,1.0,Said Sum,Moneybagg Yo,1.0,0.0,1.0,0.0,0.0,1630.0,3916.0,25.5,0,2,17.5,113.5,0.0,0.0,2
1433,4.0,Go Crazy,BTS,0.0,0.0,0.0,0.0,0.0,4176.333333333333,838.1111111111111,14.222222222222221,0,0,27.555555555555557,137.55555555555554,0.045255558358298406,0.4444444444444444,9
1434,0.0,Dreams,Lewis Capaldi,1.0,0.0,1.0,0.0,0.0,163.0,377.0,0.0,0,1,21.0,112.0,0.0,0.0,1
1435,5.0,Adore You,Shawn Mendes,0.0,0.0,0.0,0.0,0.0,2387.6666666666665,1507.3333333333333,18.333333333333332,0,0,24.0,140.0,0.7425000071525574,0.0,3
1436,8.0,Whoopty,,0.0,0.0,0.0,0.0,0.0,472.0,475.6666666666667,3.0,0,0,10.0,56.0,0.030000001192092896,0.6666666666666666,3
1437,10.0,Mood,Trippie Redd,0.0,0.0,0.0,0.0,0.0,578.0,633.0,14.0,0,0,11.0,54.0,0.0,0.0,1
1438,0.0,Watermelon Sugar,Zayn,0.0,0.0,0.0,0.0,0.0,758.0,942.0,5.0,0,0,21.0,111.0,0.5859000086784363,0.0,1
1439,7.0,Be A Light,,0.0,0.0,0.0,0.0,0.0,436.5,1073.0,30.5,0,0,22.5,123.0,0.37894999980926514,0.0,2
1440,12.0,Mood,Post Malone,0.0,0.0,0.0,0.0,0.0,2063.0,494.0,12.0,0,0,11.0,58.0,0.0,0.0,1
1441,2.0,Wolves,Big Sean,0.5,0.0,0.5,1.0,0.0,662.8333333333334,709.6666666666666,2.5,0,4,17.833333333333332,100.33333333333333,-0.028483331203460693,1.1666666666666667,6
1442,5.0,Without You,Miley Cyrus,0.0,0.0,0.0,0.0,0.0,666.5,412.5,0.5,0,0,24.0,140.0,-0.46480000019073486,0.0,2
1443,11.0,Hit Different,Zayn,0.0,0.0,0.0,0.0,0.0,401.5,528.0,0.5,0,0,10.5,56.5,0.3882000148296356,0.0,2
1444,1.0,Go Crazy,Post Malone,0.0,0.0,0.0,0.0,0.0,2209.0,229.0,16.0,0,0,15.0,66.0,-0.3400000035762787,0.0,1
1445,9.0,Forever After All,BTS,0.0,0.0,0.0,0.0,0.0,3.0,21.0,0.0,0,0,18.0,139.0,0.0,0.0,1
1446,12.0,Runnin,SAINt JHN,0.0,0.0,0.0,0.0,0.0,810.0,267.0,2.0,0,0,16.0,81.0,0.6955999732017517,0.0,1
1447,10.0,Better,Michael Jackson,0.25,0.0,0.25,0.5,0.0,5462.75,2876.25,41.25,0,1,19.75,114.25,0.3433750048279762,0.0,4
1448,3.0,Starting Over,CJ,2.0,0.0,2.0,1.0,0.0,438.0,496.0,3.0,0,1,22.0,140.0,0.0,2.0,1
1449,7.0,Ain't Always The Cowboy,Jon Pardi,1.0,0.0,1.0,1.0,0.0,3903.0,676.5,8.0,0,2,15.5,90.5,0.08895000070333481,0.0,2
1450,3.0,Holy,Ariana Grande,0.0,0.0,0.0,0.0,0.0,15.0,39.0,1.0,0,0,10.0,64.0,0.2962000072002411,0.0,1
1451,0.0,Like That,Sam Smith,0.0,0.0,0.0,0.0,0.0,526.0,525.0,0.0,0,1,26.0,140.0,0.5040000081062317,0.0,1
1452,2.0,Done,Big Sean,0.5,0.0,0.5,0.0,0.0,479.5,181.5,2.0,1,1,25.5,111.5,0.13780000060796738,0.0,2
1453,6.0,WAP,Drake,0.0,0.0,0.0,0.0,0.0,811.0,1075.0,4.0,0,0,26.0,148.0,0.0,0.0,1
1454,12.0,Blind,Zayn,0.0,0.0,0.0,0.0,0.0,57.0,58.0,0.0,0,0,24.0,134.0,0.9545000195503235,0.0,1
1455,8.0,Diamonds,BTS,0.0,0.0,0.0,3.0,0.0,115.0,100.0,0.0,0,1,22.0,140.0,0.45879998803138733,1.0,1
1456,3.0,Wonder,Michael Jackson,0.0,0.0,0.0,0.0,0.0,1653.0,2208.0,5.0,0,0,20.0,140.0,0.9345999956130981,0.0,1
1457,11.0,Rockstar,BTS,1.0,0.0,1.0,0.0,0.0,41.0,36.0,0.0,1,1,22.0,140.0,0.5105999708175659,0.0,1
1458,2.0,Thick,CJ,1.0,0.0,1.0,0.0,0.0,320.0,271.0,1.0,1,1,23.0,140.0,0.0,0.0,1
1459,6.0,,Drake Featuring Lil Durk,1.0,0.0,1.0,0.0,0.0,11761.0,11526.0,189.0,0,1,12.0,68.0,0.12800000607967377,0.0,1
1460,4.0,Better,Lil Durk,0.0,0.0,0.0,0.0,0.0,741.0,649.0,0.0,0,0,14.0,90.0,0.6596999764442444,0.0,1
